68	7	11	1
68	5	10	-1
68	4	10	-1
68	9	12	1
68	4	7	1
68	6	14	-1
68	2	8	-1
68	2	14	-1
68	1	9	-1
68	1	12	1
68	7	12	1
68	9	11	1
68	3	7	-1
68	4	14	-1
68	2	13	-1
68	5	15	-1
68	3	12	1
68	4	15	1
68	2	11	1
68	1	4	1
68	7	8	1
68	3	10	-1
68	2	9	-1
68	9	13	1
68	7	9	-1
68	4	5	1
68	10	15	1
68	12	16	-1
68	14	15	1
68	2	16	-1
68	3	16	-1
68	3	6	-1
68	7	10	-1
68	6	10	-1
68	15	16	-1
68	4	9	-1
68	7	16	-1
68	8	9	-1
68	6	11	1
68	7	14	-1
68	2	6	-1
68	12	14	-1
68	1	13	1
68	1	7	1
68	1	2	1
68	2	15	-1
68	2	3	1
68	11	12	0
68	10	14	1
68	1	8	1
68	2	7	-1
68	11	15	-1
68	8	16	-1
68	13	15	1
68	2	10	-1
68	5	11	-1
68	13	14	1
68	3	11	1
68	2	5	1
68	3	4	-1
68	3	9	-1
68	4	12	1
68	8	11	1
68	3	8	-1
68	1	6	1
68	4	11	1
68	6	7	1
68	1	3	1
68	9	14	-1
68	9	15	1
68	10	13	1
68	11	13	-1
68	5	14	-1
68	14	16	1
68	2	12	1
68	3	5	1
68	1	11	1
68	12	13	-1
68	6	13	1
68	3	13	-1
72	3	5	1
72	1	11	1
72	12	13	-1
72	6	13	1
72	3	13	-1
72	1	5	1
72	5	7	-1
72	13	16	1
72	4	8	1
72	6	12	1
72	11	14	-1
72	5	13	-1
72	1	16	1
72	8	14	-1
72	2	4	-1
72	10	11	1
72	5	6	-1
72	6	8	1
72	3	15	1
72	8	10	-1
72	11	16	-1
72	8	12	1
76	8	13	-1
76	3	14	-1
76	10	16	1
76	4	6	-1
76	5	16	-1
76	5	10	-1
76	12	15	0
76	10	12	1
76	7	11	0
76	6	15	1
76	4	10	1
78	8	9	-1
78	8	10	-1
78	8	11	1
78	8	12	1
78	8	13	-1
78	8	14	-1
78	8	15	1
78	8	16	0
78	9	10	1
78	9	11	1
78	9	12	1
78	9	13	-1
78	9	14	1
78	9	15	1
78	9	16	0
79	5	9	1
79	7	15	-1
79	5	8	1
79	6	16	-1
79	9	10	1
79	1	15	-1
79	8	15	-1
79	6	9	1
79	1	14	1
79	4	13	1
79	8	13	1
80	8	11	-1
80	3	8	1
80	1	6	-1
80	6	7	1
80	4	11	-1
80	1	3	-1
80	9	14	1
80	10	13	1
80	9	15	-1
81	3	14	-1
81	10	16	1
81	4	6	1
81	5	16	-1
81	5	10	-1
81	12	15	-1
82	2	11	1
82	2	12	1
82	2	13	-1
82	2	14	-1
82	2	15	0
82	2	16	-1
82	3	4	-1
82	3	5	1
82	3	6	-1
85	1	5	1
85	5	7	-1
85	13	16	1
85	4	8	1
85	6	12	1
85	11	14	-1
85	5	13	-1
85	1	16	1
85	8	14	-1
85	2	4	-1
85	10	11	1
85	5	6	-1
85	6	8	1
85	3	15	1
85	8	10	-1
85	11	16	-1
85	8	12	1
85	4	16	1
85	1	10	0
85	7	13	-1
85	9	16	1
85	5	12	-1
85	5	9	-1
85	7	15	1
89	5	15	-1
89	3	12	1
89	4	15	1
89	2	11	1
89	1	4	1
89	7	8	-1
89	3	10	-1
89	2	9	-1
89	9	13	-1
89	7	9	-1
89	4	5	1
89	10	15	1
89	12	16	-1
89	14	15	1
89	2	16	-1
89	3	16	-1
89	3	6	-1
89	7	10	-1
89	6	10	0
89	15	16	-1
89	4	9	-1
89	7	16	-1
89	8	9	-1
89	6	11	1
89	7	14	-1
89	2	6	-1
89	12	14	-1
90	3	6	-1
90	3	7	-1
90	3	8	-1
90	3	9	-1
90	3	10	-1
90	3	11	1
90	3	12	1
90	3	13	-1
90	3	14	-1
90	3	15	1
91	3	6	-1
91	3	7	-1
91	3	8	-1
91	3	9	-1
91	3	10	-1
91	3	11	1
91	3	12	1
91	3	13	-1
91	3	14	-1
91	3	15	1
92	1	7	1
92	1	2	1
92	2	3	-1
92	2	15	1
92	11	12	0
92	10	14	0
92	1	8	1
92	2	7	-1
92	11	15	-1
92	8	16	1
92	13	15	1
92	2	10	-1
92	5	11	-1
92	4	12	1
92	13	14	-1
92	3	9	-1
92	3	11	1
92	2	5	1
92	3	4	-1
92	8	11	1
92	3	8	-1
93	5	11	-1
93	4	12	1
93	13	14	1
93	3	9	-1
93	3	11	1
93	2	5	1
93	3	4	-1
93	8	11	1
93	3	8	0
93	1	6	-1
93	6	7	1
93	4	11	1
93	1	3	1
93	9	14	0
93	10	13	0
93	9	15	1
93	11	13	-1
93	5	14	-1
93	14	16	1
94	7	12	1
94	9	11	1
94	3	7	-1
94	4	14	-1
94	2	13	-1
94	3	12	1
94	4	15	1
94	7	8	1
94	2	11	1
94	1	4	1
94	5	15	-1
94	3	10	-1
94	2	9	-1
94	7	9	-1
94	4	5	1
94	9	13	1
94	10	15	1
94	7	10	-1
94	3	16	-1
94	14	15	1
94	2	16	-1
94	12	16	-1
94	3	6	-1
94	1	13	1
94	6	10	1
94	15	16	-1
94	4	9	1
94	7	16	1
94	8	9	-1
94	6	11	1
94	7	14	-1
94	2	6	-1
94	12	14	-1
94	1	7	1
94	1	2	1
94	2	3	0
95	8	14	-1
95	2	4	-1
95	10	11	1
95	5	6	-1
95	6	8	1
95	3	15	1
95	8	10	-1
95	11	16	-1
95	8	12	1
95	4	16	1
95	1	10	0
95	7	13	-1
95	9	16	1
95	5	12	-1
95	5	9	-1
95	7	15	1
96	12	16	-1
96	13	14	1
96	13	15	1
96	13	16	1
96	14	15	1
96	14	16	1
96	15	16	-1
96	1	2	1
96	1	3	1
96	1	4	1
96	1	5	1
96	1	6	0
96	1	7	1
96	1	8	1
96	1	9	0
96	1	10	0
96	1	11	1
96	1	12	1
96	1	13	0
96	1	14	0
96	1	15	1
96	1	16	1
96	2	3	0
96	2	4	-1
96	2	5	1
96	2	6	-1
96	2	7	-1
96	2	8	0
96	2	9	-1
96	2	10	-1
96	2	11	1
96	2	12	1
96	2	13	-1
96	2	14	-1
96	2	15	1
96	2	16	-1
96	3	4	-1
96	3	5	1
96	3	6	-1
96	3	7	-1
96	3	8	-1
96	3	9	-1
96	3	10	-1
96	3	11	1
96	3	12	1
96	3	13	-1
96	3	14	-1
96	3	15	1
96	3	16	-1
96	4	5	1
96	4	6	0
96	4	7	1
96	4	8	1
96	4	9	0
96	4	10	-1
96	4	11	1
96	4	12	1
96	4	13	0
96	4	14	0
96	4	15	1
96	4	16	1
96	5	6	-1
96	5	7	-1
96	5	8	-1
97	7	9	-1
97	7	10	-1
97	7	11	1
97	7	12	1
97	7	13	-1
97	7	14	-1
98	8	16	0
98	9	10	1
98	9	11	1
98	9	12	1
98	9	13	-1
98	9	14	1
98	9	15	1
98	9	16	0
98	10	11	1
98	10	12	1
98	10	13	0
98	10	14	0
98	10	15	1
98	10	16	1
98	11	12	0
98	11	13	-1
98	11	14	-1
98	11	15	-1
98	11	16	-1
98	12	13	-1
98	12	14	-1
98	12	15	-1
98	12	16	-1
98	13	14	1
98	13	15	1
98	13	16	1
98	14	15	1
98	14	16	1
98	15	16	-1
98	1	2	1
98	1	3	1
98	1	4	1
98	1	5	1
98	1	6	1
98	1	7	1
98	1	8	1
98	1	9	1
98	1	10	0
98	1	11	1
98	1	12	1
98	1	13	1
99	8	12	1
99	8	13	1
99	8	14	1
99	8	15	1
99	8	16	1
99	9	10	1
99	9	11	1
99	9	12	1
99	9	13	1
99	9	14	1
99	9	15	1
99	9	16	1
99	10	11	1
99	10	12	1
99	10	13	1
99	10	14	1
99	10	15	1
99	10	16	1
99	11	12	1
99	11	13	1
99	11	14	1
99	11	15	1
99	11	16	1
99	12	13	1
99	12	14	1
99	12	15	1
99	12	16	1
99	13	14	1
99	13	15	1
100	10	16	1
100	4	6	-1
100	5	16	-1
100	5	10	-1
100	12	15	-1
100	10	12	1
100	7	11	1
100	6	15	1
103	3	7	1
103	3	8	1
103	3	9	1
103	3	10	1
103	3	11	-1
103	3	12	1
103	3	13	1
103	3	14	1
103	3	15	1
103	3	16	1
103	4	5	1
103	4	6	1
103	4	7	1
103	4	8	1
103	4	9	1
103	4	10	1
103	4	11	1
103	4	12	1
103	4	13	1
103	4	14	1
103	4	15	1
103	4	16	1
103	5	6	1
103	5	7	1
103	5	8	1
103	5	9	1
103	5	10	1
103	5	11	1
103	5	12	1
103	5	13	1
103	5	14	1
103	5	15	1
103	5	16	1
103	6	7	1
103	6	8	1
103	6	9	-1
103	6	10	1
103	6	11	1
103	6	12	1
103	6	13	1
103	6	14	1
103	6	15	1
103	6	16	1
103	7	8	1
103	7	9	-1
103	7	10	1
103	7	11	1
103	7	12	1
103	7	13	1
103	7	14	1
103	7	15	1
103	7	16	1
103	8	9	1
103	8	10	1
103	8	11	1
103	8	12	1
103	8	13	1
103	8	14	1
103	8	15	1
103	8	16	1
103	9	10	1
103	9	11	1
103	9	12	1
103	9	13	1
103	9	14	1
103	9	15	1
103	9	16	1
103	10	11	1
103	10	12	1
103	10	13	-1
103	10	14	1
103	10	15	1
103	10	16	1
103	11	12	1
103	11	13	1
103	11	14	1
103	11	15	1
103	11	16	1
104	13	14	1
104	13	15	1
104	13	16	1
104	14	15	1
104	14	16	1
104	15	16	-1
104	1	2	1
104	1	3	1
108	12	14	-1
108	12	15	-1
108	12	16	-1
108	13	14	1
108	13	15	1
108	13	16	1
108	14	15	1
108	14	16	1
108	15	16	-1
108	1	2	1
108	1	3	1
108	1	4	1
108	1	5	1
108	1	6	0
108	1	7	1
108	1	8	1
108	1	9	1
108	1	10	0
108	1	11	1
108	1	12	1
108	1	13	1
108	1	14	1
108	1	15	1
108	1	16	1
108	2	3	0
108	2	4	-1
108	2	5	1
108	2	6	-1
108	2	7	0
108	2	8	-1
108	2	9	-1
108	2	10	-1
108	2	11	1
108	2	12	1
108	2	13	-1
108	2	14	-1
108	2	15	1
108	2	16	-1
108	3	4	-1
108	3	5	1
108	3	6	-1
108	3	7	-1
108	3	8	0
108	3	9	-1
108	3	10	-1
108	3	11	1
108	3	12	1
108	3	13	-1
108	3	14	-1
108	3	15	0
108	3	16	-1
108	4	5	1
108	4	6	1
108	4	7	1
108	4	8	1
108	4	9	0
108	4	10	-1
108	4	11	1
108	4	12	1
108	4	13	0
108	4	14	0
108	4	15	1
108	4	16	1
108	5	6	-1
108	5	7	-1
108	5	8	-1
108	5	9	-1
108	5	10	-1
108	5	11	0
108	5	12	0
108	5	13	-1
108	5	14	-1
108	5	15	-1
108	5	16	-1
108	6	7	1
108	6	8	1
108	6	9	0
108	6	10	0
108	6	11	1
108	6	12	1
108	6	13	0
108	6	14	0
108	6	15	1
108	6	16	1
108	7	8	1
108	7	9	-1
108	7	10	-1
108	7	11	1
108	7	12	1
108	7	13	-1
108	7	14	-1
108	7	15	1
108	7	16	1
108	8	9	-1
108	8	10	-1
108	8	11	1
108	8	12	1
109	7	14	-1
109	7	15	1
109	7	16	-1
109	8	9	-1
109	8	10	-1
109	8	11	1
109	8	12	1
109	8	13	-1
109	8	14	-1
109	8	15	1
109	8	16	0
109	9	10	1
109	9	11	1
109	9	12	1
109	9	13	-1
109	9	14	1
109	9	15	1
109	9	16	0
109	10	11	1
109	10	12	1
109	10	13	0
109	10	14	0
109	10	15	1
109	10	16	1
109	11	12	0
109	11	13	-1
109	11	14	-1
109	11	15	-1
109	11	16	-1
109	12	13	-1
109	12	14	-1
109	12	15	-1
109	12	16	-1
109	13	14	1
109	13	15	1
109	13	16	1
109	14	15	1
109	14	16	1
109	15	16	-1
109	1	2	1
109	1	3	1
109	1	4	1
109	1	5	1
109	1	6	0
109	1	7	1
109	1	8	1
109	1	9	1
109	1	10	0
109	1	11	1
109	1	12	1
109	1	13	1
109	1	14	1
109	1	15	1
109	1	16	1
109	2	3	0
109	2	4	-1
109	2	5	1
109	2	6	-1
110	14	15	1
110	14	16	1
110	15	16	-1
110	1	2	1
110	1	3	1
110	1	4	1
110	1	5	1
110	1	6	0
110	1	7	1
110	1	8	1
110	1	9	0
110	1	10	0
110	1	11	1
110	1	12	1
110	1	13	0
110	1	14	0
110	1	15	1
110	1	16	1
110	2	3	0
110	2	4	-1
110	2	5	1
110	2	6	-1
110	2	7	-1
110	2	8	0
110	2	9	-1
110	2	10	-1
110	2	11	1
110	2	12	1
110	2	13	-1
110	2	14	-1
110	2	15	1
110	2	16	-1
110	3	4	-1
110	3	5	1
110	3	6	-1
110	3	7	-1
110	3	8	-1
110	3	9	-1
110	3	10	-1
110	3	11	1
110	3	12	1
110	3	13	-1
110	3	14	-1
110	3	15	1
110	3	16	-1
110	4	5	1
110	4	6	0
110	4	7	1
110	4	8	1
110	4	9	0
110	4	10	-1
110	4	11	1
110	4	12	1
110	4	13	0
110	4	14	0
112	12	14	-1
112	1	7	1
112	1	2	1
112	2	3	1
112	2	15	1
112	11	12	0
112	10	14	1
112	1	8	1
112	2	7	0
112	11	15	-1
112	8	16	1
112	13	15	1
112	2	10	-1
112	5	11	0
112	4	12	1
112	13	14	0
112	3	9	-1
112	3	11	1
112	2	5	1
112	3	4	-1
113	1	2	1
113	2	3	-1
113	2	15	1
113	11	12	0
113	10	14	0
113	1	8	1
113	2	7	-1
113	11	15	-1
113	8	16	1
113	13	15	1
113	2	10	-1
113	5	11	-1
113	4	12	1
113	13	14	-1
113	3	9	-1
113	3	11	1
113	2	5	1
113	3	4	-1
117	5	9	-1
117	5	10	-1
117	5	11	0
117	5	12	0
117	5	13	-1
117	6	13	0
117	6	14	1
117	6	15	1
117	6	16	1
117	7	8	1
117	7	9	-1
117	7	10	-1
117	7	11	1
118	12	15	-1
118	12	16	-1
118	13	14	1
118	13	15	1
118	13	16	1
118	14	15	1
118	14	16	1
118	15	16	-1
118	1	2	1
118	1	3	1
118	1	4	1
118	1	5	1
118	1	6	0
118	1	7	1
118	1	8	1
118	1	9	0
118	1	10	0
118	1	11	1
118	1	12	1
118	1	13	1
118	1	14	0
118	1	15	1
118	1	16	0
118	2	3	0
118	2	4	-1
118	2	5	1
118	2	6	-1
118	2	7	0
118	2	8	-1
